eval_count,LS_avg_improvement,LS_successful_rate
200,2.325567296619466,0.6
300,1.2989435285177742,0.35
400,0.9177707738533989,0.25
500,2.273616275859017,0.35
600,0.5509446098192194,0.25
700,0.2014071408607693,0.25
800,0.883112998771692,0.25
900,0.6387409151189362,0.2
1000,0.3382310776601326,0.1
1100,0.035944499952812056,0.1
1200,0.26660658034937246,0.15
1300,0.24166257902460925,0.1
1400,0.7501889223800194,0.3
1500,1.032592382624331,0.35
1600,0.020257311281676137,0.05
1700,0.0,0.0
1800,0.12796792162595594,0.15
1900,0.0,0.0
2000,0.002647932024868105,0.05
