eval_count,LS_avg_improvement,LS_successful_rate
200,2.3281836129419418,0.7
300,0.9809884197117533,0.45
400,0.2965483240307544,0.25
500,1.3550910007819001,0.4
600,0.936118710674106,0.25
700,0.2646641075473061,0.2
800,1.1034609406134748,0.2
900,0.08762215032559713,0.1
1000,0.0,0.0
1100,0.5296158165808276,0.25
1200,0.0,0.0
1300,1.189195158925613,0.2
1400,0.7162100938439471,0.2
1500,1.426883537769418,0.2
1600,0.0,0.0
1700,0.3195618933153783,0.1
1800,0.3486324189196628,0.1
1900,0.34813248309318157,0.2
2000,0.22877861646711262,0.15
