eval_count,LS_avg_improvement,LS_successful_rate
300,0.30342075398000384,0.79
500,0.2925967229869098,0.7
700,0.3850093605071856,0.72
900,0.3859906057454552,0.62
1100,0.36086365341337234,0.62
1300,0.42762476167556973,0.64
1500,0.35521651440298774,0.63
1700,0.3672095242267948,0.52
1900,0.32197030182060066,0.61
2100,0.2891315944473755,0.5
2300,0.29534322014522185,0.51
2500,0.25869089354726105,0.45
2700,0.30279648219946376,0.54
2900,0.3122410207599229,0.5
3100,0.33527501058614234,0.45
3300,0.4519293954233799,0.42
3500,0.32404871403897617,0.42
3700,0.42289157921001386,0.6
3900,0.44694965839119616,0.55
4100,0.37613699989287996,0.45
4300,0.2781448393014184,0.41
4500,0.3238563245660989,0.37
4700,0.5780698462272104,0.54
4900,0.3478465635848341,0.42
5100,0.4439948110974751,0.49
5300,0.4427557462837608,0.5
5500,0.47510427925176985,0.52
5700,0.4030635306678675,0.52
5900,0.29888869778137633,0.45
6100,0.7419131353255913,0.54
6300,0.7472912422553634,0.49
6500,1.0861268305472462,0.59
6700,1.028850019736645,0.59
6900,1.1718533622822966,0.44
7100,0.5796367335354506,0.49
7300,0.8673098999396889,0.53
7500,0.7202952447917191,0.52
7700,1.1227461605078586,0.54
7900,1.0356166190642884,0.4
8100,1.7578928145114043,0.44
8300,3.3688790993485385,0.62
8500,6.132593439554371,0.67
8700,5.545145738206468,0.67
8900,7.783099419910034,0.66
9100,6.650823346361226,0.65
9300,5.879614959176855,0.51
9500,4.490892781900385,0.48
9700,5.316786333284367,0.42
9900,4.405259996340508,0.5
10000,0.0,0.0
