eval_count,LS_avg_improvement,LS_successful_rate
250,0.09715445225585154,0.6
400,0.1478684018132929,0.6
550,0.20643357002234325,0.6
700,0.17810841721605372,0.525
850,0.2704504509655276,0.54
1000,0.2544811750044079,0.5166666666666667
1150,0.22839193116661827,0.4857142857142857
1300,0.20382882103831576,0.45
1450,0.18292717097977376,0.4222222222222222
1600,0.1679750845148984,0.41
1750,0.15385133961594816,0.38181818181818183
1900,0.14103039464795247,0.35
2050,0.13018190275195615,0.3230769230769231
2200,0.12633083939870807,0.30714285714285716
2350,0.11979254545669918,0.3
2500,0.11230551136565547,0.28125
2650,0.10720326070558239,0.27647058823529413
2800,0.10226682172516581,0.2722222222222222
2950,0.09814016360577282,0.2631578947368421
3100,0.09371846793984304,0.26
3250,0.08985711432258982,0.2619047619047619
3400,0.0875975220181415,0.2636363636363636
3550,0.08520590350503304,0.26956521739130435
3700,0.08165565752565666,0.25833333333333336
3850,0.07882728397520136,0.252
4000,0.07619129063852917,0.24615384615384617
4150,0.07340056578642049,0.24074074074074073
4300,0.07077911700833403,0.23214285714285715
4450,0.0683384578011501,0.22413793103448276
4600,0.0671690561700946,0.22333333333333333
4750,0.06500231242267218,0.2161290322580645
4900,0.06305804448868572,0.2125
5050,0.06168889099045453,0.20909090909090908
5200,0.06450573770147884,0.2088235294117647
5350,0.06281300889148025,0.2057142857142857
5500,0.061640082366065246,0.20277777777777778
5650,0.0619993436777438,0.2
5800,0.06281126888068382,0.2
5950,0.062300884804885014,0.2
6100,0.06176136383488946,0.1975
6250,0.06025498910720923,0.1926829268292683
6400,0.059812479543233425,0.19285714285714287
6550,0.05842149164687916,0.1883720930232558
6700,0.057093730473086454,0.18409090909090908
6850,0.05589700996626972,0.18222222222222223
7000,0.05490011411441753,0.18043478260869567
7150,0.05411973849475288,0.17872340425531916
7300,0.05589348454378569,0.17916666666666667
7450,0.05725881213518349,0.17959183673469387
7600,0.05635597759499405,0.178
7750,0.056330052945666946,0.1784313725490196
7900,0.0571368717520337,0.18269230769230768
8050,0.05673845854322759,0.1830188679245283
8200,0.05568774634798264,0.17962962962962964
8350,0.05566694528891327,0.18181818181818182
8500,0.05511390391828036,0.18214285714285713
8650,0.05504651908910027,0.1824561403508772
8800,0.055477185315978665,0.1810344827586207
8950,0.05453689403943665,0.17796610169491525
9100,0.054263939389738586,0.17833333333333334
9250,0.05371998130973502,0.17704918032786884
9400,0.053106931393792675,0.17903225806451614
9550,0.052547512607898195,0.17777777777777778
9700,0.05178142854398636,0.1765625
9850,0.052615447787609314,0.1753846153846154
10000,0.05513300159375335,0.17424242424242425
