eval_count,similarity
100,0.11125095518495516
250,0.11326090736858074
400,0.11509807751330996
550,0.11734195579407117
700,0.11904876429786344
850,0.1223394264134395
1000,0.12361525936727717
1150,0.12527839643651292
1300,0.12652986104719438
1450,0.1285634142287106
1600,0.13139034878164163
1750,0.13363642253946
1900,0.13579501810599284
2050,0.13534056607899547
2200,0.14027908453018395
2350,0.15186098737252482
2500,0.16312729861193645
2650,0.18103221276222056
2800,0.19486040908875757
2950,0.20159976541117705
3100,0.20497233908635765
3250,0.20785393956698683
3400,0.2089595082908345
3550,0.21506404129229187
3700,0.22579232579779648
3850,0.21658469993173973
4000,0.2161270040867615
4150,0.22599437525110305
4300,0.24665151877541036
4450,0.27900527573612727
4600,0.29902138455962984
4750,0.3255979161733402
4900,0.34206816485612807
5050,0.35481836167101816
5200,0.3547064893373102
5350,0.3635856152309324
5500,0.3639384760168241
5650,0.37003259276978856
5800,0.37263994700231706
5950,0.375477880939377
6100,0.40814643799472744
6250,0.4273873251597342
6400,0.4337235384831084
6550,0.45995168184352314
6700,0.48196759619878327
6850,0.4971476779688185
7000,0.5234328736993415
7150,0.5728371059574997
7300,0.6162234837167522
7450,0.6263602773700369
7600,0.6319256497982868
7750,0.6888394099638074
7900,0.6821564412105012
8050,0.6989550974300902
8200,0.7347265926497575
8350,0.759388807069213
8500,0.8073460334029222
8650,0.8025291828793807
8800,0.8075567736883331
8950,0.7643135075041646
9100,0.7733891631772974
9250,0.7978723404255362
9400,0.8031020831981353
9550,0.7654481350899902
9700,0.7875143184421566
9850,0.787965616045845
10000,0.7556790425012169
