eval_count,LS_avg_improvement,LS_successful_rate
300,8.607877825109703,0.67
500,7.702193785809121,0.56
700,9.955629745499875,0.63
900,9.469117047969375,0.54
1100,12.860084009153923,0.68
1300,14.136540114425127,0.66
1500,13.865670614355544,0.63
1700,11.73067084711906,0.56
1900,11.190067873902503,0.53
2100,11.540191795833264,0.58
2300,8.985529149379861,0.49
2500,10.226871492328954,0.45
2700,14.6573517925142,0.54
2900,17.472593098083294,0.62
3100,9.207547094025955,0.41
3300,12.36201649385227,0.55
3500,8.532275032487162,0.47
3700,6.740036866712928,0.45
3900,14.071926718736345,0.59
4100,12.454932022882655,0.51
4300,13.161213299627452,0.54
4500,9.143145467162103,0.46
4700,9.786257952116921,0.47
4900,8.059831598890012,0.43
5100,11.89382293776489,0.5
5300,10.448493887416198,0.44
5500,9.239901491124161,0.47
5700,10.074102887011222,0.52
5900,7.163737657504039,0.41
6100,9.89682544070223,0.45
6300,5.868786640869855,0.41
6500,11.190644150410067,0.46
6700,5.756474916026392,0.44
6900,10.065697869039589,0.49
7100,10.698919217169996,0.55
7300,6.324738411292272,0.4
7500,11.855977690080294,0.46
7700,7.270453827319134,0.49
7900,10.871229383427542,0.47
8100,9.739089661550237,0.51
8300,12.795149264868446,0.55
8500,11.21126670544115,0.48
8700,10.159690412551281,0.53
8900,7.207968392017647,0.38
9100,6.157224355132953,0.42
9300,10.864842014023422,0.52
9500,9.500664371017816,0.44
9700,9.943171941221847,0.51
9900,9.58007892491222,0.44
10000,4.069060006041277,0.3
