eval_count,LS_avg_improvement,LS_successful_rate
250,0.1676890354905714,0.6
400,0.17803881759635604,0.7
550,0.3011223813865357,0.8
700,0.4176999890027758,0.7
850,0.26837840951384695,0.6
1000,0.2507227320599711,0.5
1150,0.4770497922902005,0.5
1300,0.33053399160799424,0.2
1450,0.07260396447755282,0.3
1600,0.14425698107481083,0.3
1750,0.30935355397988484,0.5
1900,0.1352862973331579,0.5
2050,0.1547306729060825,0.3
2200,0.0,0.0
2350,0.09390380583808025,0.2
2500,0.07637143453620032,0.3
2650,0.11531510002829552,0.2
2800,0.1439307432144334,0.3
2950,0.06637758186956404,0.1
3100,0.12764049612041628,0.4
3250,0.04023103257293581,0.2
3400,0.056382483598567304,0.2
3550,0.0993796306444021,0.3
3700,0.027980348389788644,0.2
3850,0.062111770162885535,0.1
4000,0.054248268674538115,0.4
4150,0.3205222544134675,0.7
4300,0.0006495364507644652,0.1
4450,0.026765994474132793,0.2
4600,0.06618929064082871,0.2
4750,0.12114770143963875,0.4
4900,0.15604303927099003,0.2
5050,0.022613035990955144,0.1
5200,0.06871121332426533,0.4
5350,0.07979316041509818,0.3
5500,0.14704095253294946,0.4
5650,0.07476332592564505,0.3
5800,0.11828199223271589,0.3
5950,0.0,0.0
6100,0.06668210249603321,0.2
6250,0.06010675547902844,0.2
6400,0.1393431881555987,0.3
6550,0.01173151515690476,0.2
6700,0.05917779691555856,0.2
6850,0.04302006150681263,0.3
7000,0.20994900793895158,0.5
7150,0.0687147313124652,0.2
7300,0.028052965743771096,0.2
7450,0.0,0.0
7600,0.0,0.0
7750,0.12675516696204134,0.2
7900,0.017450809536966004,0.1
8050,0.0,0.0
8200,0.019984506242354795,0.1
8350,0.05981258855456693,0.2
8500,0.13018064106168586,0.3
8650,0.07896171458350425,0.3
8800,0.02556486485099487,0.2
8950,0.12591980463175964,0.5
9100,0.10294509861889516,0.5
9250,0.04082456190966255,0.2
9400,0.10719599533967336,0.3
9550,0.0018102625571196462,0.1
9700,0.06646539073926352,0.2
9850,0.09772939462089089,0.3
10000,0.05001970119694921,0.2
