eval_count,similarity
100,0.11136508850710918
200,0.11188058837887033
300,0.11227952384407414
400,0.11287968621726246
500,0.11334493496976082
600,0.11429653369783695
700,0.11432715581750619
800,0.11386534904903808
900,0.11370005237091955
1000,0.1135529454945725
1100,0.11343532582290809
1200,0.1135581555402479
1300,0.11351232353991966
1400,0.11381089457660969
1500,0.11410367529089291
1600,0.11390936956340267
1700,0.11379624265495605
1800,0.1136749859915536
1900,0.11356649260784003
2000,0.11365514961149228
2100,0.1219055687448775
2200,0.13252018590305345
2300,0.14644797102992263
2400,0.16794234997150187
2500,0.19372867027771273
2600,0.21553976382066128
2700,0.24288518155053224
2800,0.24997475002524341
2900,0.2597661579798065
3000,0.2631467029578756
3100,0.2561210340045903
3200,0.2512996507188637
3300,0.26285046728971573
3400,0.2703440742763513
3500,0.27061602046841343
3600,0.2747740746497379
3700,0.28856916332432325
3800,0.31125811157503325
3900,0.3222404499648465
4000,0.3422573775479199
4100,0.36071355700003027
4200,0.35881005537997807
4300,0.368874448551328
4400,0.3726736132024339
4500,0.36464625629843683
4600,0.3794033786062469
4700,0.37928709351150874
4800,0.38819875776397644
4900,0.40533901080904317
5000,0.4057643124139332
5100,0.4429450927052809
5200,0.46917652411283056
5300,0.5142964009641662
5400,0.5241201135064071
5500,0.5147242325929537
5600,0.5410782213283102
5700,0.5628069856285186
5800,0.5804681270228368
5900,0.5873837098917706
6000,0.5877742946708364
6100,0.5893137768465108
6200,0.625126288139012
6300,0.7025262560317799
6400,0.7173913043478132
6500,0.7304332428284643
6600,0.7421734436847685
6700,0.755079626578798
6800,0.7512292842833652
6900,0.7551717825105205
7000,0.7422624760076707
7100,0.8129146685935783
7200,0.797204148682602
7300,0.764833127317671
7400,0.7830791621843967
7500,0.7924057117244052
7600,0.7974096269089515
7700,0.8082424400757636
7800,0.7926087234996501
7900,0.8127011230051921
8000,0.8454023773739573
8100,0.7981811145510856
8200,0.7693981596617715
8300,0.8033106134371975
8400,0.7638417381643082
8500,0.74995454820919
8600,0.7421289355322238
8700,0.7640775500123413
8800,0.7978723404255335
8900,0.7606023355869629
9000,0.8029978586723798
9100,0.7556790425012135
9200,0.8129680725266069
9300,0.8071880503554906
9400,0.7682518003476517
9500,0.7880659746545264
9600,0.8025812309488315
9700,0.8289790996784582
9800,0.8346823148522868
9900,0.7927610506085856
10000,0.8130749014454677
