eval_count,LS_avg_improvement,LS_successful_rate
200,0.3364689479693712,0.81
300,0.03342364763003653,0.13
400,0.06127641899478612,0.15
500,0.05476611807327307,0.15
600,0.0017837147873172832,0.03
700,0.036407832532954154,0.1
800,0.017333470239961183,0.07
900,0.04346406010240261,0.14
1000,0.02399942544159547,0.08
1100,0.028918341680784946,0.1
1200,0.025366435314340272,0.1
1300,0.01838208341407155,0.02
1400,0.08888228003835924,0.12
1500,0.017522203852415732,0.04
1600,0.06735750880215931,0.16
1700,0.05611447693813119,0.09
1800,0.0487268627413268,0.11
1900,0.030999702748465658,0.07
2000,0.019006636832473306,0.04
