eval_count,LS_avg_improvement,LS_successful_rate
200,0.4694151860490438,0.86
300,0.11496205676016416,0.16
400,0.40579829757555363,0.25
500,0.23001446135224501,0.14
600,0.23366867198997654,0.15
700,0.8002318576277021,0.24
800,0.07476049462430558,0.04
900,0.5449226718945339,0.14
1000,0.10160405155578363,0.07
1100,0.3239365453953789,0.12
1200,0.09577765919057046,0.12
1300,0.1159011879126501,0.07
1400,0.12527647533414096,0.09
1500,0.4512244603571665,0.15
1600,0.17188191916198278,0.07
1700,0.11321709383226082,0.07
1800,0.12735678426302513,0.02
1900,0.13762838575683412,0.05
2000,0.19238148830665197,0.11
