eval_count,LS_avg_improvement,LS_successful_rate
120,0.045155782478371743,0.57
220,0.06263852479276587,0.23
320,0.057358765174120745,0.24
420,0.11557085503283425,0.22
520,0.03675283082997259,0.15
620,0.14481819628452777,0.1
720,0.05562810890087087,0.06
820,0.07926833979228581,0.08
920,0.33371109231203666,0.11
1020,0.43585373092354035,0.1
1120,0.33540405801388984,0.09
1220,0.17169438850594737,0.07
1320,0.7114593079265138,0.11
1420,0.31732381498677276,0.09
1520,0.09143142418103287,0.04
1620,0.25049257327258606,0.05
1720,0.4203497050506779,0.11
1820,0.44598977285389696,0.12
1920,0.3769329787919171,0.11
2020,0.05305164997567065,0.04
2120,0.20083835586415522,0.07
2220,0.2981226430695447,0.08
2320,0.16312859150540507,0.06
2420,0.19221068883207348,0.06
2520,0.32199440400708185,0.11
2620,0.27451404619733144,0.09
2720,0.04806224926565179,0.02
2820,0.250665547898241,0.12
2920,0.11015597001746702,0.09
3020,0.0783719133422212,0.06
3120,0.37883100422671573,0.1
3220,0.14979977676567088,0.08
3320,0.16384805085099569,0.07
3420,0.031203728524009548,0.05
3520,0.41674733586397855,0.1
3620,0.15330579654060877,0.04
3720,0.12073095735813329,0.07
3820,0.05741872273426171,0.04
3920,0.006245038745480436,0.02
4020,0.16814531852290898,0.1
4120,0.12642937997705087,0.12
4220,0.25092457893209297,0.12
4320,0.15017851892501105,0.06
4420,0.40528758804850684,0.09
4520,0.12780159770427116,0.03
4620,0.2434763138274115,0.1
4720,0.07665433551988332,0.05
4820,0.07665387728309263,0.05
4920,0.4122062453590263,0.11
5020,0.04785189455173462,0.04
5120,0.2004678480469406,0.08
5220,0.21580629945684623,0.1
5320,0.3439542222041918,0.1
5420,0.22017836826989653,0.07
5520,0.31727304299069,0.11
5620,0.07986902181109048,0.03
5720,0.42064418645658774,0.09
5820,0.18798448701920442,0.11
5920,0.16562585135158747,0.06
6020,0.3698125028069042,0.08
6120,0.15566047491155324,0.07
6220,0.2507966822396016,0.06
6320,0.2806328776118055,0.09
6420,0.1599851189837086,0.07
6520,0.34667930913095985,0.09
6620,0.02053673775778101,0.01
6720,0.1461073840505638,0.03
6820,0.17591940773111425,0.05
6920,0.30145207448042455,0.09
7020,0.29518946537097945,0.06
7120,0.01751637034799458,0.02
7220,0.19935170150799217,0.09
7320,0.26163599606762383,0.12
7420,0.10837371376029033,0.03
7520,0.26824667397711743,0.08
7620,0.4222370181764781,0.12
7720,0.1797537415568094,0.06
7820,0.10443027102255982,0.04
7920,0.20167835173698115,0.09
8020,0.14383084239069446,0.04
8120,0.18560111035026958,0.06
8220,0.11550215144752478,0.04
8320,0.19463071495345904,0.08
8420,0.2880292634005196,0.1
8520,0.3604525517961326,0.1
8620,0.320949648879463,0.09
8720,0.14004253156672397,0.05
8820,0.15225064131677626,0.06
8920,0.04414821763703088,0.04
9020,0.0847912226125382,0.05
9120,0.15815808077111426,0.07
9220,0.22499291887972547,0.08
9320,0.0713866022459204,0.04
9420,0.4883218531429949,0.11
9520,0.3875358743040174,0.07
9620,0.47284818843791016,0.16
9720,0.06783093002066642,0.04
9820,0.08480662376185495,0.04
9920,0.1227665204656616,0.04
10000,0.2862010989281619,0.06
