eval_count,LS_avg_improvement,LS_successful_rate
120,0.05022056128277786,0.49
220,0.04537200019156895,0.29
320,0.0455489007292086,0.24
420,0.028854549036568686,0.13
520,0.03680411243230778,0.16
620,0.01899906639381407,0.06
720,0.016971317566092922,0.06
820,0.03795499362873041,0.1
920,0.01922565782484006,0.07
1020,0.009028025763412027,0.04
1120,0.01351832011975616,0.08
1220,0.013178032567106647,0.04
1320,0.03830109622444102,0.14
1420,0.0253711671450496,0.11
1520,0.05834173256667102,0.06
1620,0.06830011036655226,0.06
1720,0.14795406227990315,0.07
1820,0.03436540132343589,0.05
1920,0.015348894803962211,0.05
2020,0.8957174642383718,0.15
2120,0.7309856578860493,0.16
2220,0.19024871286336142,0.12
2320,0.1860778795735099,0.06
2420,0.24925158954316276,0.08
2520,0.18061453901065708,0.07
2620,0.19527254454512036,0.08
2720,0.15254719216374746,0.09
2820,0.06894546417251046,0.06
2920,0.09122893694563604,0.08
3020,0.1780500400034314,0.07
3120,0.07785766744263832,0.06
3220,0.11511226917955927,0.07
3320,0.35463000475739237,0.07
3420,0.03666389363671858,0.03
3520,0.112778276053246,0.06
3620,0.2825891081396737,0.08
3720,0.11899948810996844,0.07
3820,0.2550820771153867,0.08
3920,0.2591494601099436,0.08
4020,0.3496960041741412,0.08
4120,0.1711617384279323,0.07
4220,0.11272480165039753,0.06
4320,0.06074584993272445,0.02
4420,0.3422022586973773,0.08
4520,0.24827761269727502,0.07
4620,0.361146039107079,0.07
4720,0.19760695651851662,0.07
4820,0.4339251332950466,0.1
4920,0.26688697056947464,0.08
5020,0.2814589417806001,0.08
5120,0.1047171594163077,0.08
5220,0.08383369599848436,0.06
5320,0.049039153068954136,0.03
5420,0.056741066359430194,0.03
5520,0.2944253340946355,0.1
5620,0.21681510663176964,0.11
5720,0.0688747474829225,0.05
5820,0.35821361173851884,0.1
5920,0.07065135909220814,0.03
6020,0.11603403646853899,0.05
6120,0.14745666572886335,0.05
6220,0.19291187414870214,0.05
6320,0.14049461332493401,0.02
6420,0.255727592668584,0.06
6520,0.29043453304512207,0.08
6620,0.13912374014431947,0.05
6720,0.47364858337246296,0.11
6820,0.007233994251554918,0.02
6920,0.6969487172634661,0.15
7020,0.36733571293164047,0.06
7120,0.0905793624381377,0.05
7220,0.033008048953059796,0.01
7320,0.27067690737760614,0.04
7420,0.2135321781507475,0.04
7520,0.2965679803684045,0.08
7620,0.4019935341287573,0.06
7720,0.34775279636471024,0.06
7820,0.6164333633755071,0.07
7920,0.09716588307922727,0.03
8020,0.27685245103753936,0.04
8120,0.6328089730735175,0.14
8220,0.20747441002334838,0.07
8320,0.11692205124962143,0.05
8420,0.04742171215353814,0.05
8520,0.008356470620086398,0.01
8620,0.1211543803076902,0.06
8720,0.27220878951916583,0.1
8820,0.20296824137528496,0.07
8920,0.4140801654196216,0.1
9020,0.23926904038054844,0.06
9120,0.3323850872711309,0.08
9220,0.3430036455191127,0.08
9320,0.09470097195366137,0.04
9420,0.1347185397250572,0.08
9520,0.15002210009328146,0.05
9620,0.08525351834994133,0.03
9720,0.18012611679551413,0.04
9820,0.18292098242635163,0.06
9920,0.3484031164521162,0.1
10000,0.10715280243103024,0.06
