eval_count,similarity
20,0.11121517209084518
120,0.12080366225839255
220,0.13020833333333331
320,0.1309261300992282
420,0.13463718820861684
520,0.14705882352941185
620,0.19660596026490063
720,0.2152242863615768
820,0.23714428357463813
920,0.2328431372549022
1020,0.2308066083576288
1120,0.23204689789936497
1220,0.23785678517776687
1320,0.2253320683111955
1420,0.21406038756196483
1520,0.2039501932159726
1620,0.2062527138514981
1720,0.2111111111111112
1820,0.199915824915825
1920,0.20161290322580655
2020,0.19427402862985693
2120,0.1944330740892346
2220,0.18598277212216138
2320,0.17850432168357755
2420,0.1912238325281802
2520,0.1939567170273582
2620,0.1878955696202532
2720,0.1891676622859418
2820,0.20127118644067818
2920,0.2004219409282701
3020,0.20934332304980177
3120,0.2192982456140351
3220,0.202127659574468
3320,0.20971302428256075
3420,0.22511848341232224
3520,0.2343364578194377
3620,0.239536056480081
3720,0.22469252601702946
3820,0.21054964539007087
3920,0.20697167755991278
4020,0.2027315407597099
4120,0.2054498269896193
4220,0.2131956912028725
4320,0.1987447698744769
4420,0.2266221374045803
4520,0.21640091116173135
4620,0.21839080459770116
4720,0.2218589444184963
4820,0.22103303862261528
4920,0.21610555050045513
5020,0.2181901699586588
5120,0.21083000443852662
5220,0.2005912162162162
5320,0.20934332304980166
5420,0.2224824355971898
5520,0.21483491632745372
5620,0.22321428571428573
5720,0.2152242863615768
5820,0.2185918085595953
5920,0.21195894689870595
6020,0.23503216229589322
6120,0.2302472127968979
6220,0.20989836500220949
6320,0.24986849026828023
6420,0.23893360160965849
6520,0.24459320288362538
6620,0.2270554493307842
6720,0.22373999057936894
6820,0.2270554493307841
6920,0.2167959835691467
7020,0.21759047182775998
7120,0.22082752208275208
7220,0.20879120879120883
7320,0.2119589468987062
7420,0.20733304233958963
7520,0.2145438121047879
7620,0.22511848341232243
7720,0.23893360160965824
7820,0.22792706333973148
7920,0.2050064738886491
8020,0.22165188987400858
8120,0.24446731857951634
8220,0.2514557967178404
8320,0.2445932028836251
8420,0.2510570824524315
8520,0.24830109775222184
8620,0.2333005893909628
8720,0.21669708029197096
8820,0.21483491632745363
8920,0.22619047619047622
9020,0.208424747696358
9120,0.2081507449605609
9220,0.2089749230092389
9320,0.2402630247850279
9420,0.24765380604796675
9520,0.2367896311066802
9620,0.2502634351949422
9720,0.2450980392156866
9820,0.23148148148148176
9920,0.23584905660377387
10000,0.23857358111501784
