eval_count,LS_avg_improvement,LS_successful_rate
120,0.0704799691145004,0.51
220,0.15788062325466437,0.4
320,0.11383177423454342,0.18
420,0.17563007239059242,0.13
520,0.3886780146344446,0.15
620,0.4478396294153758,0.19
720,0.22887714864913442,0.14
820,0.2615142940814885,0.11
920,0.2580618545063817,0.12
1020,0.4571209206533886,0.14
1120,0.16993265214937833,0.08
1220,0.27701378830988543,0.1
1320,0.13001157782457054,0.08
1420,0.40983874399755804,0.11
1520,0.08681307930784285,0.05
1620,0.25944054475472367,0.1
1720,0.20297233791277147,0.08
1820,0.08114619637422059,0.05
1920,0.2272890765423906,0.09
2020,0.17769347834391816,0.07
2120,0.08434270320700399,0.08
2220,0.19229545497817874,0.1
2320,0.0929061484119919,0.09
2420,0.16889800099373628,0.09
2520,0.2504737699685308,0.04
2620,0.047961164174929,0.04
2720,0.4226783798530681,0.08
2820,0.05422902104928646,0.06
2920,0.23395541961404195,0.08
3020,0.16555586602237707,0.03
3120,0.41164717316937227,0.11
3220,0.058250115307303785,0.07
3320,0.38162079055348586,0.1
3420,0.16277518166631688,0.09
3520,0.08976637477041283,0.06
3620,0.16081966279708237,0.08
3720,0.3786316658613569,0.08
3820,0.175043739439074,0.07
3920,0.3091759914260026,0.1
4020,0.18342857563126533,0.07
4120,0.2252213008889566,0.06
4220,0.16521334013997951,0.05
4320,0.19616343330652783,0.05
4420,0.323192390233538,0.06
4520,0.09181558746147697,0.06
4620,0.14028785147893508,0.06
4720,0.10998705826811203,0.04
4820,0.09809567286798196,0.04
4920,0.07985055297586566,0.03
5020,0.48681341631889025,0.09
5120,0.15067901249049387,0.03
5220,0.15973189960300416,0.07
5320,0.4544632189019337,0.08
5420,0.24589086630319015,0.05
5520,0.2752010981818937,0.05
5620,0.12197904230921075,0.03
5720,0.08695138679297365,0.02
5820,0.21544328108984823,0.06
5920,0.2432094556192226,0.06
6020,0.09765518384966007,0.03
6120,0.20352953051248035,0.05
6220,0.27857403343954823,0.07
6320,0.024736094126120066,0.03
6420,0.2510777804241554,0.07
6520,0.11041433487482948,0.06
6620,0.11332888997945972,0.04
6720,0.2799744565156793,0.08
6820,0.015379267421751379,0.02
6920,0.10439653609472942,0.06
7020,0.14945958688651545,0.09
7120,0.15693930002491463,0.05
7220,0.09871065145298545,0.04
7320,0.0692597581718583,0.04
7420,0.13323747503185998,0.05
7520,0.2710231917078032,0.11
7620,0.17721079191777434,0.09
7720,0.14875393293660444,0.04
7820,0.4033017612566568,0.1
7920,0.11522705805229655,0.06
8020,0.14695733901394134,0.06
8120,0.25896069124380167,0.06
8220,0.12698176693058116,0.04
8320,0.22054527040609584,0.06
8420,0.10754215058125219,0.03
8520,0.602686202136003,0.14
8620,0.02603245805450072,0.01
8720,0.15960173231820377,0.06
8820,0.10274621834105453,0.06
8920,0.053088526689548485,0.05
9020,0.18338701529055143,0.08
9120,0.14972676290877915,0.06
9220,0.2842982834044144,0.09
9320,0.2431124658487846,0.11
9420,0.19773194951595008,0.04
9520,0.1627875938494377,0.04
9620,0.14133902491899214,0.05
9720,0.26571225375001634,0.1
9820,0.07516201248187607,0.03
9920,0.15146071866610455,0.08
10000,0.1472662357648229,0.04
