eval_count,LS_avg_improvement,LS_successful_rate
120,4.34746663018786,0.48
220,0.5696965385167538,0.18
320,0.3909825227933051,0.17
420,0.10621781977690822,0.11
520,0.18783164810553102,0.15
620,0.11978868151581952,0.1
720,0.17850682834467466,0.12
820,0.1753192019754998,0.11
920,0.16699597939927333,0.08
1020,0.27585749334154225,0.06
1120,0.11554417554338134,0.04
1220,0.055008089580637215,0.02
1320,0.15851407080584404,0.02
1420,0.0,0.0
1520,0.0,0.0
1620,0.0316840273454115,0.01
1720,0.012800263256426555,0.01
1820,0.013274777391505416,0.01
1920,0.0,0.0
2020,0.14957457284185696,0.04
2120,0.05322905406105246,0.01
2220,0.016086458691276527,0.01
2320,0.0,0.0
2420,0.0,0.0
2520,0.0,0.0
2620,0.0,0.0
2720,0.006878931761682203,0.01
2820,0.019836434806963156,0.01
2920,0.006878931761682203,0.01
3020,0.019734449785660323,0.02
3120,0.0,0.0
3220,0.0,0.0
3320,0.0,0.0
3420,0.0,0.0
3520,0.0,0.0
3620,0.0,0.0
3720,0.0,0.0
3820,0.0,0.0
3920,0.0,0.0
4020,0.0,0.0
4120,0.0,0.0
4220,0.0,0.0
4320,0.0,0.0
4420,0.0,0.0
4520,0.0,0.0
4620,0.0,0.0
4720,0.0,0.0
4820,0.0,0.0
4920,0.0,0.0
5020,0.0,0.0
5120,0.3842593892671759,0.03
5220,0.01602170586157605,0.01
5320,0.0,0.0
5420,0.0,0.0
5520,0.0,0.0
5620,0.0,0.0
5720,0.0,0.0
5820,0.03199473838844355,0.02
5920,0.06393095118875135,0.01
6020,0.0,0.0
6120,0.0,0.0
6220,0.0,0.0
6320,0.0,0.0
6420,0.0,0.0
6520,0.0425619722450524,0.01
6620,0.0,0.0
6720,0.0,0.0
6820,0.0470163320036729,0.04
6920,0.10675232069266923,0.02
7020,0.0,0.0
7120,0.0,0.0
7220,0.0,0.0
7320,0.016457834058457906,0.01
7420,0.0,0.0
7520,0.0,0.0
7620,0.0,0.0
7720,0.0,0.0
7820,0.0,0.0
7920,0.0,0.0
8020,0.0,0.0
8120,0.0,0.0
8220,0.0,0.0
8320,0.06393095118875135,0.01
8420,0.1346604173425195,0.01
8520,0.02111043811172255,0.01
8620,0.19312611591127837,0.03
8720,0.0,0.0
8820,0.13162693522595195,0.03
8920,0.0,0.0
9020,0.0,0.0
9120,0.051653229999262286,0.02
9220,0.09920863978244274,0.02
9320,0.011674375883753854,0.01
9420,0.0,0.0
9520,0.0,0.0
9620,0.0,0.0
9720,0.30318629093741833,0.02
9820,0.0,0.0
9920,0.0,0.0
10000,0.0,0.0
